9.5,19.631666667,50.039583333,373.958
9.6,19.632,50.04,374.0
9.7,19.632333333,50.040416667,374.042
9.8,19.632666667,50.040833333,374.083
9.9,19.633,50.04125,374.125
10.0,19.633333333,50.041666667,374.167
10.1,19.633666667,50.042083333,374.208
10.2,19.634,50.0425,374.25
10.3,19.634333333,50.042916667,374.292
10.4,19.634666667,50.043333333,374.333
10.5,19.635,50.04375,374.375
10.6,19.635333333,50.044166667,374.417
10.7,19.635666667,50.044583333,374.458
10.8,19.636,50.045,374.5
10.9,19.636333333,50.045416667,374.542
11.0,19.636666667,50.045833333,374.583
11.1,19.637,50.04625,374.625
11.2,19.637333333,50.046666667,374.667
11.3,19.637666667,50.047083333,374.708
11.4,19.638,50.0475,374.75
11.5,19.638333333,50.047916667,374.792
11.6,19.638666667,50.048333333,374.833
11.7,19.639,50.04875,374.875
11.8,19.639333333,50.049166667,374.917
11.9,19.639666667,50.049583333,374.958
12.0,19.64,50.05,375.0
12.1,19.640333333,50.050416667,375.042
12.2,19.640666667,50.050833333,375.083
12.3,19.641,50.05125,375.125
12.4,19.641333333,50.051666667,375.167
12.5,19.641666667,50.052083333,375.208
12.6,19.642,50.0525,375.25
12.7,19.642333333,50.052916667,375.292
12.8,19.642666667,50.053333333,375.333
12.9,19.643,50.05375,375.375
13.0,19.643333333,50.054166667,375.417
13.1,19.643666667,50.054583333,375.458
13.2,19.644,50.055,375.5
13.3,19.644333333,50.055416667,375.542
13.4,19.644666667,50.055833333,375.583
13.5,19.645,50.05625,375.625
13.6,19.645333333,50.056666667,375.667
13.7,19.645666667,50.057083333,375.708
13.8,19.646,50.0575,375.75
13.9,19.646333333,50.057916667,375.792
14.0,19.646666667,50.058333333,375.833
14.1,19.647,50.05875,375.875
14.2,19.647333333,50.059166667,375.917
14.3,19.647666667,50.059583333,375.958
14.4,19.648,50.06,376.0
14.5,19.648333333,50.060416667,376.042
14.6,19.648666667,50.060833333,376.083
14.7,19.649,50.06125,376.125
14.8,19.649333333,50.061666667,376.167
14.9,19.649666667,50.062083333,376.208
15.0,19.65,50.0625,376.25
15.1,19.650333333,50.062916667,376.292
15.2,19.650666667,50.063333333,376.333
15.3,19.651,50.06375,376.375
15.4,19.651333333,50.064166667,376.417
15.5,19.651666667,50.064583333,376.458
15.6,19.652,50.065,376.5
15.7,19.652333333,50.065416667,376.542
15.8,19.652666667,50.065833333,376.583
15.9,19.653,50.06625,376.625
16.0,19.653333333,50.066666667,376.667
16.1,19.653666667,50.067083333,376.708
16.2,19.654,50.0675,376.75
16.3,19.654333333,50.067916667,376.792
16.4,19.654666667,50.068333333,376.833
16.5,19.655,50.06875,376.875
16.6,19.655333333,50.069166667,376.917
16.7,19.655666667,50.069583333,376.958
16.8,19.656,50.07,377.0
16.9,19.656333333,50.070416667,377.042
17.0,19.656666667,50.070833333,377.083
17.1,19.657,50.07125,377.125
17.2,19.657333333,50.071666667,377.167
17.3,19.657666667,50.072083333,377.208
17.4,19.658,50.0725,377.25
17.5,19.658333333,50.072916667,377.292
17.6,19.658666667,50.073333333,377.333
17.7,19.659,50.07375,377.375
17.8,19.659333333,50.074166667,377.417
17.9,19.659666667,50.074583333,377.458
18.0,19.66,50.075,377.5
18.1,19.660333333,50.075416667,377.542
18.2,19.660666667,50.075833333,377.583
18.3,19.661,50.07625,377.625
18.4,19.661333333,50.076666667,377.667
18.5,19.661666667,50.077083333,377.708
18.6,19.662,50.0775,377.75
18.7,19.662333333,50.077916667,377.792
18.8,19.662666667,50.078333333,377.833
18.9,19.663,50.07875,377.875
19.0,19.663333333,50.079166667,377.917
19.1,19.663666667,50.079583333,377.958
19.2,19.664,50.08,378.0
19.3,19.664333333,50.080416667,378.042
19.4,19.664666667,50.080833333,378.083
19.5,19.665,50.08125,378.125
19.6,19.665333333,50.081666667,378.167
19.7,19.665666667,50.082083333,378.208
19.8,19.666,50.0825,378.25
19.9,19.666333333,50.082916667,378.292
20.0,19.666666667,50.083333333,378.333
20.1,19.667,50.08375,378.375
20.2,19.667333333,50.084166667,378.417
20.3,19.667666667,50.084583333,378.458
20.4,19.668,50.085,378.5
20.5,19.668333333,50.085416667,378.542
20.6,19.668666667,50.085833333,378.583
20.7,19.669,50.08625,378.625
20.8,19.669333333,50.086666667,378.667
20.9,19.669666667,50.087083333,378.708
21.0,19.67,50.0875,378.75
21.1,19.670333333,50.087916667,378.792
21.2,19.670666667,50.088333333,378.833
21.3,19.671,50.08875,378.875
21.4,19.671333333,50.089166667,378.917
21.5,19.671666667,50.089583333,378.958
21.6,19.672,50.09,379.0
21.7,19.672333333,50.090416667,379.042
21.8,19.672666667,50.090833333,379.083
21.9,19.673,50.09125,379.125
22.0,19.673333333,50.091666667,379.167
22.1,19.673666667,50.092083333,379.208
22.2,19.674,50.0925,379.25
22.3,19.674333333,50.092916667,379.292
22.4,19.674666667,50.093333333,379.333
22.5,19.675,50.09375,379.375
22.6,19.675333333,50.094166667,379.417
22.7,19.675666667,50.094583333,379.458
22.8,19.676,50.095,379.5
22.9,19.676333333,50.095416667,379.542
23.0,19.676666667,50.095833333,379.583
23.1,19.677,50.09625,379.625
23.2,19.677333333,50.096666667,379.667
23.3,19.677666667,50.097083333,379.708
23.4,19.678,50.0975,379.75
23.5,19.678333333,50.097916667,379.792
23.6,19.678666667,50.098333333,379.833
23.7,19.679,50.09875,379.875
23.8,19.679333333,50.099166667,379.917
23.9,19.679666667,50.099583333,379.958
24.0,19.68,50.1,380.0
24.1,19.680333333,50.100416667,380.042
24.2,19.680666667,50.100833333,380.083
24.3,19.681,50.10125,380.125
24.4,19.681333333,50.101666667,380.167
24.5,19.681666667,50.102083333,380.208
24.6,19.682,50.1025,380.25
24.7,19.682333333,50.102916667,380.292
24.8,19.682666667,50.103333333,380.333
24.9,19.683,50.10375,380.375
25.0,19.683333333,50.104166667,380.417
25.1,19.683666667,50.104583333,380.458
25.2,19.684,50.105,380.5
25.3,19.684333333,50.105416667,380.542
25.4,19.684666667,50.105833333,380.583
25.5,19.685,50.10625,380.625
25.6,19.685333333,50.106666667,380.667
25.7,19.685666667,50.107083333,380.708
25.8,19.686,50.1075,380.75
25.9,19.686333333,50.107916667,380.792
26.0,19.686666667,50.108333333,380.833
26.1,19.687,50.10875,380.875
26.2,19.687333333,50.109166667,380.917
26.3,19.687666667,50.109583333,380.958
26.4,19.688,50.11,381.0
26.5,19.688333333,50.110416667,381.042
26.6,19.688666667,50.110833333,381.083
26.7,19.689,50.11125,381.125
26.8,19.689333333,50.111666667,381.167
26.9,19.689666667,50.112083333,381.208
27.0,19.69,50.1125,381.25
27.1,19.690333333,50.112916667,381.292
27.2,19.690666667,50.113333333,381.333
27.3,19.691,50.11375,381.375
27.4,19.691333333,50.114166667,381.417
27.5,19.691666667,50.114583333,381.458
27.6,19.692,50.115,381.5
27.7,19.692333333,50.115416667,381.542
27.8,19.692666667,50.115833333,381.583
27.9,19.693,50.11625,381.625
28.0,19.693333333,50.116666667,381.667
28.1,19.693666667,50.117083333,381.708
28.2,19.694,50.1175,381.75
28.3,19.694333333,50.117916667,381.792
28.4,19.694666667,50.118333333,381.833
28.5,19.695,50.11875,381.875
28.6,19.695333333,50.119166667,381.917
28.7,19.695666667,50.119583333,381.958
28.8,19.696,50.12,382.0
28.9,19.696333333,50.120416667,382.042
29.0,19.696666667,50.120833333,382.083
29.1,19.697,50.12125,382.125
29.2,19.697333333,50.121666667,382.167
29.3,19.697666667,50.122083333,382.208
29.4,19.698,50.1225,382.25
29.5,19.698333333,50.122916667,382.292
29.6,19.698666667,50.123333333,382.333
29.7,19.699,50.12375,382.375
29.8,19.699333333,50.124166667,382.417
29.9,19.699666667,50.124583333,382.458
30.0,19.7,50.125,382.5
30.1,19.700333333,50.125416667,382.542
30.2,19.700666667,50.125833333,382.583
30.3,19.701,50.12625,382.625
30.4,19.701333333,50.126666667,382.667
30.5,19.701666667,50.127083333,382.708
30.6,19.702,50.1275,382.75
30.7,19.702333333,50.127916667,382.792
30.8,19.702666667,50.128333333,382.833
30.9,19.703,50.12875,382.875
31.0,19.703333333,50.129166667,382.917
31.1,19.703666667,50.129583333,382.958
31.2,19.704,50.13,383.0
31.3,19.704333333,50.130416667,383.042
31.4,19.704666667,50.130833333,383.083
31.5,19.705,50.13125,383.125
31.6,19.705333333,50.131666667,383.167
31.7,19.705666667,50.132083333,383.208
31.8,19.706,50.1325,383.25
31.9,19.706333333,50.132916667,383.292
32.0,19.706666667,50.133333333,383.333
32.1,19.707,50.13375,383.375
32.2,19.707333333,50.134166667,383.417
32.3,19.707666667,50.134583333,383.458
32.4,19.708,50.135,383.5
32.5,19.708333333,50.135416667,383.542
32.6,19.708666667,50.135833333,383.583
32.7,19.709,50.13625,383.625
32.8,19.709333333,50.136666667,383.667
32.9,19.709666667,50.137083333,383.708
33.0,19.71,50.1375,383.75
33.1,19.710333333,50.137916667,383.792
33.2,19.710666667,50.138333333,383.833
33.3,19.711,50.13875,383.875
33.4,19.711333333,50.139166667,383.917
33.5,19.711666667,50.139583333,383.958
33.6,19.712,50.14,384.0
33.7,19.712333333,50.140416667,384.042
33.8,19.712666667,50.140833333,384.083
33.9,19.713,50.14125,384.125
34.0,19.713333333,50.141666667,384.167
34.1,19.713666667,50.142083333,384.208
34.2,19.714,50.1425,384.25
34.3,19.714333333,50.142916667,384.292
34.4,19.714666667,50.143333333,384.333
34.5,19.715,50.14375,384.375
34.6,19.715333333,50.144166667,384.417
34.7,19.715666667,50.144583333,384.458
34.8,19.716,50.145,384.5
34.9,19.716333333,50.145416667,384.542
35.0,19.716666667,50.145833333,384.583
35.1,19.717,50.14625,384.625
35.2,19.717333333,50.146666667,384.667
35.3,19.717666667,50.147083333,384.708
35.4,19.718,50.1475,384.75
35.5,19.718333333,50.147916667,384.792
35.6,19.718666667,50.148333333,384.833
35.7,19.719,50.14875,384.875
35.8,19.719333333,50.149166667,384.917
35.9,19.719666667,50.149583333,384.958
36.0,19.72,50.15,385.0
36.1,19.720333333,50.150416667,385.042
36.2,19.720666667,50.150833333,385.083
36.3,19.721,50.15125,385.125
36.4,19.721333333,50.151666667,385.167
36.5,19.721666667,50.152083333,385.208
36.6,19.722,50.1525,385.25
36.7,19.722333333,50.152916667,385.292
36.8,19.722666667,50.153333333,385.333
36.9,19.723,50.15375,385.375
37.0,19.723333333,50.154166667,385.417
37.1,19.723666667,50.154583333,385.458
37.2,19.724,50.155,385.5
37.3,19.724333333,50.155416667,385.542
37.4,19.724666667,50.155833333,385.583
37.5,19.725,50.15625,385.625
37.6,19.725333333,50.156666667,385.667
37.7,19.725666667,50.157083333,385.708
37.8,19.726,50.1575,385.75
37.9,19.726333333,50.157916667,385.792
38.0,19.726666667,50.158333333,385.833
38.1,19.727,50.15875,385.875
38.2,19.727333333,50.159166667,385.917
38.3,19.727666667,50.159583333,385.958
38.4,19.728,50.16,386.0
38.5,19.728333333,50.160416667,386.042
38.6,19.728666667,50.160833333,386.083
38.7,19.729,50.16125,386.125
38.8,19.729333333,50.161666667,386.167
38.9,19.729666667,50.162083333,386.208
39.0,19.73,50.1625,386.25
39.1,19.730333333,50.162916667,386.292
39.2,19.730666667,50.163333333,386.333
39.3,19.731,50.16375,386.375
39.4,19.731333333,50.164166667,386.417
39.5,19.731666667,50.164583333,386.458
39.6,19.732,50.165,386.5
39.7,19.732333333,50.165416667,386.542
39.8,19.732666667,50.165833333,386.583
39.9,19.733,50.16625,386.625
40.0,19.733333333,50.166666667,386.667
40.1,19.733666667,50.167083333,386.708
40.2,19.734,50.1675,386.75
40.3,19.734333333,50.167916667,386.792
40.4,19.734666667,50.168333333,386.833
40.5,19.735,50.16875,386.875
40.6,19.735333333,50.169166667,386.917
40.7,19.735666667,50.169583333,386.958
40.8,19.736,50.17,387.0
40.9,19.736333333,50.170416667,387.042
41.0,19.736666667,50.170833333,387.083
41.1,19.737,50.17125,387.125
41.2,19.737333333,50.171666667,387.167
41.3,19.737666667,50.172083333,387.208
41.4,19.738,50.1725,387.25
41.5,19.738333333,50.172916667,387.292
41.6,19.738666667,50.173333333,387.333
41.7,19.739,50.17375,387.375
41.8,19.739333333,50.174166667,387.417
41.9,19.739666667,50.174583333,387.458
42.0,19.74,50.175,387.5
42.1,19.740333333,50.175416667,387.542
42.2,19.740666667,50.175833333,387.583
42.3,19.741,50.17625,387.625
42.4,19.741333333,50.176666667,387.667
42.5,19.741666667,50.177083333,387.708
42.6,19.742,50.1775,387.75
42.7,19.742333333,50.177916667,387.792
42.8,19.742666667,50.178333333,387.833
42.9,19.743,50.17875,387.875
43.0,19.743333333,50.179166667,387.917
43.1,19.743666667,50.179583333,387.958
43.2,19.744,50.18,388.0
43.3,19.744333333,50.180416667,388.042
43.4,19.744666667,50.180833333,388.083
43.5,19.745,50.18125,388.125
43.6,19.745333333,50.181666667,388.167
43.7,19.745666667,50.182083333,388.208
43.8,19.746,50.1825,388.25
43.9,19.746333333,50.182916667,388.292
44.0,19.746666667,50.183333333,388.333
44.1,19.747,50.18375,388.375
44.2,19.747333333,50.184166667,388.417
44.3,19.747666667,50.184583333,388.458
44.4,19.748,50.185,388.5
44.5,19.748333333,50.185416667,388.542
44.6,19.748666667,50.185833333,388.583
44.7,19.749,50.18625,388.625
44.8,19.749333333,50.186666667,388.667
44.9,19.749666667,50.187083333,388.708
45.0,19.75,50.1875,388.75
45.1,19.750333333,50.187916667,388.792
45.2,19.750666667,50.188333333,388.833
45.3,19.751,50.18875,388.875
45.4,19.751333333,50.189166667,388.917
45.5,19.751666667,50.189583333,388.958
45.6,19.752,50.19,389.0
45.7,19.752333333,50.190416667,389.042
45.8,19.752666667,50.190833333,389.083
45.9,19.753,50.19125,389.125
46.0,19.753333333,50.191666667,389.167
46.1,19.753666667,50.192083333,389.208
46.2,19.754,50.1925,389.25
46.3,19.754333333,50.192916667,389.292
46.4,19.754666667,50.193333333,389.333
46.5,19.755,50.19375,389.375
46.6,19.755333333,50.194166667,389.417
46.7,19.755666667,50.194583333,389.458
46.8,19.756,50.195,389.5
46.9,19.756333333,50.195416667,389.542
47.0,19.756666667,50.195833333,389.583
47.1,19.757,50.19625,389.625
47.2,19.757333333,50.196666667,389.667
47.3,19.757666667,50.197083333,389.708
47.4,19.758,50.1975,389.75
47.5,19.758333333,50.197916667,389.792
47.6,19.758666667,50.198333333,389.833
47.7,19.759,50.19875,389.875
47.8,19.759333333,50.199166667,389.917
47.9,19.759666667,50.199583333,389.958
48.0,19.76,50.2,390.0
48.1,19.760333333,50.200416667,390.042
48.2,19.760666667,50.200833333,390.083
48.3,19.761,50.20125,390.125
48.4,19.761333333,50.201666667,390.167
48.5,19.761666667,50.202083333,390.208
48.6,19.762,50.2025,390.25
48.7,19.762333333,50.202916667,390.292
48.8,19.762666667,50.203333333,390.333
48.9,19.763,50.20375,390.375
49.0,19.763333333,50.204166667,390.417
49.1,19.763666667,50.204583333,390.458
49.2,19.764,50.205,390.5
49.3,19.764333333,50.205416667,390.542
49.4,19.764666667,50.205833333,390.583
49.5,19.765,50.20625,390.625
49.6,19.765333333,50.206666667,390.667
49.7,19.765666667,50.207083333,390.708
49.8,19.766,50.2075,390.75
49.9,19.766333333,50.207916667,390.792
50.0,19.766666667,50.208333333,390.833
50.1,19.767,50.20875,390.875
50.2,19.767333333,50.209166667,390.917
50.3,19.767666667,50.209583333,390.958
50.4,19.768,50.21,391.0
50.5,19.768333333,50.210416667,391.042
50.6,19.768666667,50.210833333,391.083
50.7,19.769,50.21125,391.125
50.8,19.769333333,50.211666667,391.167
50.9,19.769666667,50.212083333,391.208
51.0,19.77,50.2125,391.25
51.1,19.770333333,50.212916667,391.292
51.2,19.770666667,50.213333333,391.333
51.3,19.771,50.21375,391.375
51.4,19.771333333,50.214166667,391.417
51.5,19.771666667,50.214583333,391.458
51.6,19.772,50.215,391.5
51.7,19.772333333,50.215416667,391.542
51.8,19.772666667,50.215833333,391.583
51.9,19.773,50.21625,391.625
52.0,19.773333333,50.216666667,391.667
52.1,19.773666667,50.217083333,391.708
52.2,19.774,50.2175,391.75
52.3,19.774333333,50.217916667,391.792
52.4,19.774666667,50.218333333,391.833
52.5,19.775,50.21875,391.875
52.6,19.775333333,50.219166667,391.917
52.7,19.775666667,50.219583333,391.958
52.8,19.776,50.22,392.0
52.9,19.776333333,50.220416667,392.042
53.0,19.776666667,50.220833333,392.083
53.1,19.777,50.22125,392.125
53.2,19.777333333,50.221666667,392.167
53.3,19.777666667,50.222083333,392.208
53.4,19.778,50.2225,392.25
53.5,19.778333333,50.222916667,392.292
53.6,19.778666667,50.223333333,392.333
53.7,19.779,50.22375,392.375
53.8,19.779333333,50.224166667,392.417
53.9,19.779666667,50.224583333,392.458
54.0,19.78,50.225,392.5
54.1,19.780333333,50.225416667,392.542
54.2,19.780666667,50.225833333,392.583
54.3,19.781,50.22625,392.625
54.4,19.781333333,50.226666667,392.667
54.5,19.781666667,50.227083333,392.708
54.6,19.782,50.2275,392.75
54.7,19.782333333,50.227916667,392.792
54.8,19.782666667,50.228333333,392.833
54.9,19.783,50.22875,392.875
55.0,19.783333333,50.229166667,392.917
55.1,19.783666667,50.229583333,392.958
55.2,19.784,50.23,393.0
55.3,19.784333333,50.230416667,393.042
55.4,19.784666667,50.230833333,393.083
55.5,19.785,50.23125,393.125
55.6,19.785333333,50.231666667,393.167
55.7,19.785666667,50.232083333,393.208
55.8,19.786,50.2325,393.25
55.9,19.786333333,50.232916667,393.292
56.0,19.786666667,50.233333333,393.333
56.1,19.787,50.23375,393.375
56.2,19.787333333,50.234166667,393.417
56.3,19.787666667,50.234583333,393.458
56.4,19.788,50.235,393.5
56.5,19.788333333,50.235416667,393.542
56.6,19.788666667,50.235833333,393.583
56.7,19.789,50.23625,393.625
56.8,19.789333333,50.236666667,393.667
56.9,19.789666667,50.237083333,393.708
57.0,19.79,50.2375,393.75
57.1,19.790333333,50.237916667,393.792
57.2,19.790666667,50.238333333,393.833
57.3,19.791,50.23875,393.875
57.4,19.791333333,50.239166667,393.917
57.5,19.791666667,50.239583333,393.958
57.6,19.792,50.24,394.0
57.7,19.792333333,50.240416667,394.042
57.8,19.792666667,50.240833333,394.083
57.9,19.793,50.24125,394.125
58.0,19.793333333,50.241666667,394.167
58.1,19.793666667,50.242083333,394.208
58.2,19.794,50.2425,394.25
58.3,19.794333333,50.242916667,394.292
58.4,19.794666667,50.243333333,394.333
58.5,19.795,50.24375,394.375
58.6,19.795333333,50.244166667,394.417
58.7,19.795666667,50.244583333,394.458
58.8,19.796,50.245,394.5
58.9,19.796333333,50.245416667,394.542
59.0,19.796666667,50.245833333,394.583
59.1,19.797,50.24625,394.625
59.2,19.797333333,50.246666667,394.667
59.3,19.797666667,50.247083333,394.708
59.4,19.798,50.2475,394.75
59.5,19.798333333,50.247916667,394.792
59.6,19.798666667,50.248333333,394.833
59.7,19.799,50.24875,394.875
59.8,19.799333333,50.249166667,394.917
59.9,19.799666667,50.249583333,394.958
60.0,19.8,50.25,395.0
60.1,19.800333333,50.250416667,395.042
60.2,19.800666667,50.250833333,395.083
60.3,19.801,50.25125,395.125
60.4,19.801333333,50.251666667,395.167
60.5,19.801666667,50.252083333,395.208
60.6,19.802,50.2525,395.25
60.7,19.802333333,50.252916667,395.292
60.8,19.802666667,50.253333333,395.333
60.9,19.803,50.25375,395.375
61.0,19.803333333,50.254166667,395.417
61.1,19.803666667,50.254583333,395.458
61.2,19.804,50.255,395.5
61.3,19.804333333,50.255416667,395.542
61.4,19.804666667,50.255833333,395.583
61.5,19.805,50.25625,395.625
61.6,19.805333333,50.256666667,395.667
61.7,19.805666667,50.257083333,395.708
61.8,19.806,50.2575,395.75
61.9,19.806333333,50.257916667,395.792
62.0,19.806666667,50.258333333,395.833
62.1,19.807,50.25875,395.875
62.2,19.807333333,50.259166667,395.917
62.3,19.807666667,50.259583333,395.958
62.4,19.808,50.26,396.0
62.5,19.808333333,50.260416667,396.042
62.6,19.808666667,50.260833333,396.083
62.7,19.809,50.26125,396.125
62.8,19.809333333,50.261666667,396.167
62.9,19.809666667,50.262083333,396.208
63.0,19.81,50.2625,396.25
63.1,19.810333333,50.262916667,396.292
63.2,19.810666667,50.263333333,396.333
63.3,19.811,50.26375,396.375
63.4,19.811333333,50.264166667,396.417
63.5,19.811666667,50.264583333,396.458
63.6,19.812,50.265,396.5
63.7,19.812333333,50.265416667,396.542
63.8,19.812666667,50.265833333,396.583
63.9,19.813,50.26625,396.625
64.0,19.813333333,50.266666667,396.667
64.1,19.813666667,50.267083333,396.708
64.2,19.814,50.2675,396.75
64.3,19.814333333,50.267916667,396.792
64.4,19.814666667,50.268333333,396.833
64.5,19.815,50.26875,396.875
64.6,19.815333333,50.269166667,396.917
64.7,19.815666667,50.269583333,396.958
64.8,19.816,50.27,397.0
64.9,19.816333333,50.270416667,397.042
65.0,19.816666667,50.270833333,397.083
65.1,19.817,50.27125,397.125
65.2,19.817333333,50.271666667,397.167
65.3,19.817666667,50.272083333,397.208
65.4,19.818,50.2725,397.25
65.5,19.818333333,50.272916667,397.292
65.6,19.818666667,50.273333333,397.333
65.7,19.819,50.27375,397.375
65.8,19.819333333,50.274166667,397.417
65.9,19.819666667,50.274583333,397.458
66.0,19.82,50.275,397.5
66.1,19.820333333,50.275416667,397.542
66.2,19.820666667,50.275833333,397.583
66.3,19.821,50.27625,397.625
66.4,19.821333333,50.276666667,397.667
66.5,19.821666667,50.277083333,397.708
66.6,19.822,50.2775,397.75
66.7,19.822333333,50.277916667,397.792
66.8,19.822666667,50.278333333,397.833
66.9,19.823,50.27875,397.875
67.0,19.823333333,50.279166667,397.917
67.1,19.823666667,50.279583333,397.958
67.2,19.824,50.28,398.0
67.3,19.824333333,50.280416667,398.042
67.4,19.824666667,50.280833333,398.083
67.5,19.825,50.28125,398.125
67.6,19.825333333,50.281666667,398.167
67.7,19.825666667,50.282083333,398.208
67.8,19.826,50.2825,398.25
67.9,19.826333333,50.282916667,398.292
68.0,19.826666667,50.283333333,398.333
68.1,19.827,50.28375,398.375
68.2,19.827333333,50.284166667,398.417
68.3,19.827666667,50.284583333,398.458
68.4,19.828,50.285,398.5
68.5,19.828333333,50.285416667,398.542
68.6,19.828666667,50.285833333,398.583
68.7,19.829,50.28625,398.625
68.8,19.829333333,50.286666667,398.667
68.9,19.829666667,50.287083333,398.708
69.0,19.83,50.2875,398.75
69.1,19.830333333,50.287916667,398.792
69.2,19.830666667,50.288333333,398.833
69.3,19.831,50.28875,398.875
69.4,19.831333333,50.289166667,398.917
69.5,19.831666667,50.289583333,398.958
69.6,19.832,50.29,399.0
69.7,19.832333333,50.290416667,399.042
69.8,19.832666667,50.290833333,399.083
69.9,19.833,50.29125,399.125
70.0,19.833333333,50.291666667,399.167
70.1,19.833666667,50.292083333,399.208
70.2,19.834,50.2925,399.25
70.3,19.834333333,50.292916667,399.292
70.4,19.834666667,50.293333333,399.333
70.5,19.835,50.29375,399.375
70.6,19.835333333,50.294166667,399.417
70.7,19.835666667,50.294583333,399.458
70.8,19.836,50.295,399.5
70.9,19.836333333,50.295416667,399.542
71.0,19.836666667,50.295833333,399.583
71.1,19.837,50.29625,399.625
71.2,19.837333333,50.296666667,399.667
71.3,19.837666667,50.297083333,399.708
71.4,19.838,50.2975,399.75
71.5,19.838333333,50.297916667,399.792
71.6,19.838666667,50.298333333,399.833
71.7,19.839,50.29875,399.875
71.8,19.839333333,50.299166667,399.917
71.9,19.839666667,50.299583333,399.958
72.0,19.84,50.3,400.0
72.1,19.840333333,50.300416667,400.042
72.2,19.840666667,50.300833333,400.083
72.3,19.841,50.30125,400.125
72.4,19.841333333,50.301666667,400.167
72.5,19.841666667,50.302083333,400.208
72.6,19.842,50.3025,400.25
72.7,19.842333333,50.302916667,400.292
72.8,19.842666667,50.303333333,400.333
72.9,19.843,50.30375,400.375
73.0,19.843333333,50.304166667,400.417
73.1,19.843666667,50.304583333,400.458
73.2,19.844,50.305,400.5
73.3,19.844333333,50.305416667,400.542
73.4,19.844666667,50.305833333,400.583
73.5,19.845,50.30625,400.625
73.6,19.845333333,50.306666667,400.667
73.7,19.845666667,50.307083333,400.708
73.8,19.846,50.3075,400.75
73.9,19.846333333,50.307916667,400.792
